GBTCode	GBTCategoryText	GPCCode	GPCCategoryText
2150503	应急装备及配套物资；分析检测类设备；放射性检测设备；场所监测仪器；包括场所辐射监测仪、a/β/γ表面污染监测仪等；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2150504	应急装备及配套物资；分析检测类设备；放射性检测设备；环境监测仪器；包括排出流监测仪器；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2150701	应急装备及配套物资；分析检测类设备；电工仪器仪表；电磁参量分析与记录装置；包括示波器、频谱分析仪、逻辑分析仪等；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150702	应急装备及配套物资；分析检测类设备；电工仪器仪表；电磁参数测量仪表；包括电流、电压、电阻、电导率、功率、电容及电感、频率、综合测量仪表；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150703	应急装备及配套物资；分析检测类设备；电工仪器仪表；电工仪器和装置的零件及附件；；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150802	应急装备及配套物资；分析检测类设备；工业过程测量仪器；压力测量仪表；包括压力仪表、压力开关、压力校验装置、差压压力表、压力/差压变送器、矿用通风阻力测试仪表、测定气体压力仪表等；	10003441	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；气压计-无动力；
2150803	应急装备及配套物资；分析检测类设备；工业过程测量仪器；管道检测设备；包括管道内窥器材、地下管线探测仪、管道检测系统、埋地管道防腐层检测仪器等；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2150804	应急装备及配套物资；分析检测类设备；工业过程测量仪器；流量测量仪表；包括流量仪表、流量标定装置等；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150805	"应急装备及配套物资；分析检测类设备；工业过程测量仪器；物位 、液位测量仪表；包括浮子式/电容/压力式/雷达/核辐射/超声/微波物位仪表等,直视式/浮子式/浮力式/磁致伸缩液位计、气压式/液压式/双色光式液位指示器等；"	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150806	应急装备及配套物资；分析检测类设备；工业过程测量仪器；水下检测设备；包括水下超声波探伤仪、水下超声波测厚仪、水下磁粉探伤仪、水下指北针、水深表、潜望镜等；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150807	应急装备及配套物资；分析检测类设备；工业过程测量仪器；工业过程测量仪表零件；	10005742	电气用品；通用电气硬件；通用电气硬件；电子测试仪；
2150901	应急装备及配套物资；分析检测类设备；标准物质；高分子材料标准物质；包括窄分布聚苯乙烯分子量标准物质、葡聚糖分子量标准物质等；	10008151	原材料（非食品）；未成形原材料；原材料（未成形）；化学品（未成形）；
2150902	应急装备及配套物资；分析检测类设备；标准物质；化工标准物质；包括磷酸钠纯度标准物质、硫含量测定用标准物质、邻苯二甲酸氢钾纯度标准物质等；	10008151	原材料（非食品）；未成形原材料；原材料（未成形）；化学品（未成形）；
2150903	应急装备及配套物资；分析检测类设备；标准物质；核材料与放射性标准物质；包括苯胺、金属铟、氮中氨气体标准物质、碘化铋钾试液等；	10008151	原材料（非食品）；未成形原材料；原材料（未成形）；化学品（未成形）；
2150905	应急装备及配套物资；分析检测类设备；标准物质；食品标准物质；包括蔗糖水溶液标准物质、猪肉成分分析标准物质、大米粉成分分析标准物质等；	10008159	原材料（非食品）；未成形原材料；原材料（未成形）；其他原材料（未成形）；
2150906	应急装备及配套物资；分析检测类设备；标准物质；临床化学与医药标准物质；包括小牛胸腺DNA含量标准物质、牛血清白蛋白成分标准物质、糖化血红蛋白成分标准物质(低)等；	10008159	原材料（非食品）；未成形原材料；原材料（未成形）；其他原材料（未成形）；
2150908	应急装备及配套物资；分析检测类设备；标准物质；物理学与物理化学标准物质；包括分光光度法重铬酸钾吸光度/传输标准品、靛蓝溶液标准物质、布氏标准硬度块等；	10008151	原材料（非食品）；未成形原材料；原材料（未成形）；化学品（未成形）；
2160101	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象专用测温度仪器及温度传感；包括酒精温度表、地面温度计(表)、气象专用数字温度表、温度传感器等；	10003440	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；花园温度计-无动力；
2160101	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象专用测温度仪器及温度传感；包括酒精温度表、地面温度计(表)、气象专用数字温度表、温度传感器等；	10005319	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；花园温度计-动力；
2160102	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象专用测湿度仪器及湿度传感器；包括通风干湿计(表)、相对湿度自动控制仪、气象专用湿度传感器等；	10003437	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；湿度计-无动力；
2160102	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象专用测湿度仪器及湿度传感器；包括通风干湿计(表)、相对湿度自动控制仪、气象专用湿度传感器等；	10005323	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；湿度计-动力；
2160103	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；测气压仪器；包括水银气压表、空盒压力计、气象专用测气压传感器等；	10003441	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；气压计-无动力；
2160104	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；测风仪器；包括风速管、风速计、风向风速表、风向风速计(仪)、大风报警器、风向风速传感器等；	10005318	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；风速计-动力；
2160105	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；辐射 、日照仪器；包括直接辐射表、总辐射表、净全辐射表、日照计、气象专用照度计、大气辐射传感器等；	10003433	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；日射强度计、日射总量计-动力；
2160106	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；雷电探测仪器；包括雷电监测定位系统、雷电单站定位预警系统；	10003427	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；雷电探测器-动力；
2160107	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；高空探测设备；包括测风经纬仪、自动测风经纬仪、电码探空仪、电子探空仪等；	10005316	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；天气测量、监测组合设备-动力；
2160108	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象探空设备；包括探空火箭、无线电探空仪等；	10005316	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；天气测量、监测组合设备-动力；
2160109	应急装备及配套物资；监测预警仪器和装置；气象观测仪器；气象雷达；	10005316	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；天气测量、监测组合设备-动力；
2160201	应急装备及配套物资；监测预警仪器和装置；水文仪器；水位观测仪器；电子水尺、悬垂式/触点式水位计、浮子式水位计、压力式水位计、超声波水位计、雷达式水位计、光电式水位计、地下水位计、振弦式水位计、闸门开度仪；	10003452	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；其他草坪、花园天气监测、观察设备；
2160202	应急装备及配套物资；监测预警仪器和装置；水文仪器；流速/流量/流向测量仪器；包括转子式流速仪、超声波流速仪、电波流速仪、电磁流速仪、光学流速仪、流速流向仪、明渠流量仪、浑水流量计；	10003452	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；其他草坪、花园天气监测、观察设备；
2160203	应急装备及配套物资；监测预警仪器和装置；水文仪器；水质采样及监测仪器；水质采样器、水质检测仪、水质自动化系统设备；	10003452	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；其他草坪、花园天气监测、观察设备；
2160204	应急装备及配套物资；监测预警仪器和装置；水文仪器；水温测量仪器；深水温度计、表面水温计；	10003452	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；其他草坪、花园天气监测、观察设备；
2160205	应急装备及配套物资；监测预警仪器和装置；水文仪器；水雨情自动测报设备；	10003444	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；天气测量、监测组合设备-无动力；
2160205	应急装备及配套物资；监测预警仪器和装置；水文仪器；水雨情自动测报设备；	10005316	草坪和花园用品；草坪或花园用品；草坪或花园天气监测或观测；天气测量、监测组合设备-动力；
2160301	应急装备及配套物资；监测预警仪器和装置；地震设备；甚宽频带测震仪器；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160302	应急装备及配套物资；监测预警仪器和装置；地震设备；宽频带测震仪器；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160303	应急装备及配套物资；监测预警仪器和装置；地震设备；短周期地震仪器；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160305	应急装备及配套物资；监测预警仪器和装置；地震设备；强震仪器；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160401	应急装备及配套物资；监测预警仪器和装置；海洋仪器；海洋水文仪器；涌浪或潮汐观测仪器、海流测量仪器、海冰测量仪器等；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160402	应急装备及配套物资；监测预警仪器和装置；海洋仪器；海洋生物仪器；微生物调查仪器、浮游生物调查仪器、底栖生物调查仪器等；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160403	应急装备及配套物资；监测预警仪器和装置；海洋仪器；海洋地质仪器；海洋深度测量仪器等；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160501	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；颗粒分析仪器；标准筛、比重计、移液管分析仪、矿物分析仪；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160502	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；变形观测仪器；沉降仪、测斜仪、位移计、变位计、测缝计、垂线坐标仪、引张线仪、精力水准仪、大坝视准仪、激光准直仪；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160503	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；应力应变观测仪器；孔隙水压力计/渗压计、土压力计、混凝土应力计、锚索计/锚杆测力计、钢筋计/锚杆应力计、反力计、应力计/应变计；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160504	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；渗流观测仪器；渗漏水量观测仪、振弦式水位计、孔内水位计(扬压力计)、渗流量观测仪；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160505	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；温度观测仪器；振弦式温度计、铜电阻式温度计、热敏电阻式温度计；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160506	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；动态观测仪器；动水压计、动土压计、动位移计、加速度计；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160507	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；岩体/岩石测试仪器；钻孔弹模仪、孔壁应变仪、孔径应变仪、孔底应变仪、岩石声波仪；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160508	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；地声观测仪器；地声发射仪、地音探测仪、遥测地声警报器；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160509	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；物探找水设备；核磁共振找水仪器、电场找水仪器、水分分布速测仪等；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160510	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；岩体监测设备；系统自动测控装置、系统中央控制单元；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160511	应急装备及配套物资；监测预警仪器和装置；岩土工程仪器；大坝安全监测系统设备；系统自动测控装置、系统中央控制单元；	10005395	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；气候、天然灾害安全用品组合装；
2160701	应急装备及配套物资；监测预警仪器和装置；大地测量仪器；测距仪；包括光学测距仪、光电测距仪、微博测距仪、手持测距仪等；	10003461	手动工具和设备；手动工具和设备；测量、校平和标记工具；测距轮；
2160703	应急装备及配套物资；监测预警仪器和装置；大地测量仪器；水准仪；包括气泡水准仪、酒精式光学水准仪、自动安平水准仪、伸缩式光学水准仪、准直式光学水准仪、激光式光学水准仪等；	10003465	手动工具和设备；手动工具和设备；测量、校平和标记工具；水准仪；
2160801	应急装备及配套物资；监测预警仪器和装置；摄影测量用仪器及装置；解析立体测量系统；	10001231	文具、办公机械和活动用品；文具或办公机械；书写或设计用具和辅助用具；测量或几何设备；
2160802	应急装备及配套物资；监测预警仪器和装置；摄影测量用仪器及装置；数字摄影测量系统；	10001231	文具、办公机械和活动用品；文具或办公机械；书写或设计用具和辅助用具；测量或几何设备；
2160901	应急装备及配套物资；监测预警仪器和装置；噪声监测仪器及相关环境监测仪器；噪声监测仪器；	10000843	医疗保健；家用诊断用品；诊断监测器；其他诊断监测器；
2160902	应急装备及配套物资；监测预警仪器和装置；噪声监测仪器及相关环境监测仪器；振动监测仪器；	10000843	医疗保健；家用诊断用品；诊断监测器；其他诊断监测器；
2160903	应急装备及配套物资；监测预警仪器和装置；噪声监测仪器及相关环境监测仪器；放射性监测仪器；	10000843	医疗保健；家用诊断用品；诊断监测器；其他诊断监测器；
2160904	应急装备及配套物资；监测预警仪器和装置；噪声监测仪器及相关环境监测仪器；电磁波监测仪器；	10000843	医疗保健；家用诊断用品；诊断监测器；其他诊断监测器；
2161001	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；绘图工具；缩放仪、绘图仪、圆规、分规、比例规、绘图用尺、板、线及类似器具；	10003454	手动工具和设备；手动工具和设备；测量、校平和标记工具；圆规、两脚规(自制)；
2161001	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；绘图工具；缩放仪、绘图仪、圆规、分规、比例规、绘图用尺、板、线及类似器具；	10005372	艺术品、工艺品和刺绣；艺术品、工艺品和刺绣用品；绘画和素描用品；画板；
2161001	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；绘图工具；缩放仪、绘图仪、圆规、分规、比例规、绘图用尺、板、线及类似器具；	10005707	手动工具和设备；手动工具和设备；测量、校平和标记工具；标记用粉笔、线；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10003459	手动工具和设备；手动工具和设备；测量、校平和标记工具；千分尺；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10003464	手动工具和设备；手动工具和设备；测量、校平和标记工具；直角尺（自制）；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10003458	手动工具和设备；手动工具和设备；测量、校平和标记工具；卷尺（自制）；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10005716	手动工具和设备；手动工具和设备；测量、校平和标记工具；曲尺；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10003465	手动工具和设备；手动工具和设备；测量、校平和标记工具；水准仪；
2161002	应急装备及配套物资；监测预警仪器和装置；绘图工具/量具；量具；包括千分尺、卡尺、量规、手用测量长度器具、量仪等；	10003454	手动工具和设备；手动工具和设备；测量、校平和标记工具；圆规、两脚规(自制)；
2161101	应急装备及配套物资；监测预警仪器和装置；观察测量设备；探测机器人；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2161102	应急装备及配套物资；监测预警仪器和装置；观察测量设备；航拍设备；	10001498	视听和摄影用品；摄影或光学器材；摄影器材；其他摄影器材；
2161103	应急装备及配套物资；监测预警仪器和装置；观察测量设备；低空探测飞行器；	10005869	动力工具和设备；动力工具和设备；动力工具和附件-手持便携式；螺栓查寻器、探测器、传感器；
2161200	应急装备及配套物资；监测预警仪器和装置；监测预警集成系统；	10005473	安全、保护和监控用品；家用或商用安全、保护和监控用品；报警系统；警报系统替换件及附件；
2161200	应急装备及配套物资；监测预警仪器和装置；消防物联网监测设备；包括水压监测仪、火灾探测报警器、可燃气体探测器、可燃气体探测器、水泵启停监测仪等；	10005397	安全、保护和监控用品；家用或商用安全、保护和监控用品；报警系统；燃气、热、烟雾探测器；
2161400	应急装备及配套物资；监测预警仪器和装置；地下管网可燃气体检测设备；	10003237	草坪和花园用品；草坪或花园用品；草坪或花园检测诊断设备；水、土壤检测设备（动力）；
2170101	应急装备及配套物资；通信设备；通信传输设备；光通信设备；	10001382	通讯设备；通讯设备；通讯设备组合装；通讯设备组合装；
2170102	应急装备及配套物资；通信设备；通信传输设备；卫星通信设备；	10001382	通讯设备；通讯设备；通讯设备组合装；通讯设备组合装；
2170103	应急装备及配套物资；通信设备；通信传输设备；微波收发通信机；	10001382	通讯设备；通讯设备；通讯设备组合装；通讯设备组合装；
2170104	应急装备及配套物资；通信设备；通信传输设备；散射通信设备；	10001382	通讯设备；通讯设备；通讯设备组合装；通讯设备组合装；
2170105	应急装备及配套物资；通信设备；通信传输设备；载波通信设备；	10001382	通讯设备；通讯设备；通讯设备组合装；通讯设备组合装；
2170106	应急装备及配套物资；通信设备；通信传输设备；通信导航定向设备；	10001193	通讯设备；通讯设备；移动通讯设备和服务；GPS设备-移动通信；
2170107	应急装备及配套物资；通信设备；通信传输设备；通信传输设备零件；	10001379	通讯设备；通讯设备；通讯设备附件；其他通讯设备附件；
2170201	应急装备及配套物资；通信设备；通信终端设备；收发合-中小型电台；	10001385	通讯设备；通讯设备；移动通讯设备和服务；其他移动通信设备和服务；
2170202	应急装备及配套物资；通信设备；通信终端设备；电话单机；	10001191	通讯设备；通讯设备；固定通讯设备；电话；
2170301	应急装备及配套物资；通信设备；移动通信设备；数字蜂窝移动电话系统设备；	10001198	通讯设备；通讯设备；移动通讯设备和服务；移动电话和智能手机；
2170302	应急装备及配套物资；通信设备；移动通信设备；集群通信系统设备；	10001386	通讯设备；通讯设备；移动通讯设备和服务；移动通信设备和服务组合装；
2170401	应急装备及配套物资；通信设备；通信接入设备；光纤接入设备；	10001192	通讯设备；通讯设备；移动通讯设备和服务；无线电通信装置；
2170402	应急装备及配套物资；通信设备；通信接入设备；铜缆接入设备；	10001192	通讯设备；通讯设备；移动通讯设备和服务；无线电通信装置；
2170403	应急装备及配套物资；通信设备；通信接入设备；电力线宽带接入设备(BPL)；	10001192	通讯设备；通讯设备；移动通讯设备和服务；无线电通信装置；
2170404	应急装备及配套物资；通信设备；通信接入设备；固定无线接入设备；	10001383	通讯设备；通讯设备；固定通讯设备；其他固定通信设备；
2180100	应急装备及配套物资；雷达、无线电导航及无线电遥控设备；雷达设备；	10005874	安全、保护和监控用品；环境安全或保护用品；天气或自然灾害安全用品；船舶导航雷达系统；
2180200	应急装备及配套物资；雷达、无线电导航及无线电遥控设备；无线电导航设备；	10001192	通讯设备；通讯设备；移动通讯设备和服务；无线电通信装置；
2180300	应急装备及配套物资；雷达、无线电导航及无线电遥控设备；无线电遥控设备；	10001192	通讯设备；通讯设备；移动通讯设备和服务；无线电通信装置；
2190100	应急装备及配套物资；广播电视设备；广播电视节目制作及播控设备；	10001403	视听和摄影用品；视听设备；电视机；电视机组合装；
2190200	应急装备及配套物资；广播电视设备；广播电视发射及传输设备；	10005841	视听和摄影用品；视听设备；视频接收和安装设备；音频或视频接收器；
2190300	应急装备及配套物资；广播电视设备；特殊环境应用广播电视设备；包括高温电视设备、防爆电视设备、防辐射电视设备、水下电视设备、井下电视设备等特殊环境广播电视设备；	10001405	视听和摄影用品；视听设备；电视机；其他电视机；
2200101	应急装备及配套物资；信号标识类器材；警戒信号类器材；道路用隔离设备；包括隔离带、隔离栏、隔离链、警戒带、路障、隔离墩、警戒标志杆、锥形事故标记柱等；	10006231	安全、保护和监控用品；家用或商用安全、保护和监控用品；人群管控用品；围栏隔离带；
2200102	"应急装备及配套物资；信号标识类器材；警戒信号类器材；危险警示牌；用于灾害事故现场警戒警示,分为有毒、易燃、泄漏、爆炸、危险等五种标志；"	10006225	通讯设备；通讯设备；标牌；组合标志牌；
2200103	应急装备及配套物资；信号标识类器材；警戒信号类器材；警示灯；包括闪光警示灯、路障警示灯、施工灯等；	10005413	安全、保护和监控用品；家用或商用安全、保护和监控用品；家用和商用监控设备；安全灯；
2200104	应急装备及配套物资；信号标识类器材；警戒信号类器材；警报器；电动式、手动式；	10005373	安全、保护和监控用品；个人安全和保护用品；个人安全装置；人身警报器；
2200201	应急装备及配套物资；信号标识类器材；指示信号类器材；安全疏散指示标志装置；包含安全出入口标志牌、远程激光指示器、声光逃生指示器等；	10001276	文具、办公机械和活动用品；文具或办公机械；演示设备；指示器（无动力）；
2200201	应急装备及配套物资；信号标识类器材；指示信号类器材；安全疏散指示标志装置；包含安全出入口标志牌、远程激光指示器、声光逃生指示器等；	10001277	文具、办公机械和活动用品；文具或办公机械；演示设备；指示器（动力）；
2200202	应急装备及配套物资；信号标识类器材；指示信号类器材；扩音器；含喇叭等；	10005204	视听和摄影用品；视听设备；视听设备备附件；扩音器；
2200203	应急装备及配套物资；信号标识类器材；指示信号类器材；指挥棒；	10005424	建筑产品；建筑产品；木材、木板和石膏；柱子、桩、棒；
2200204	应急装备及配套物资；信号标识类器材；指示信号类器材；国际通用信号旗；	10005377	安全、保护和监控用品；个人安全和保护用品；个人安全装置；个人安全信号弹、信号；
2200205	应急装备及配套物资；信号标识类器材；指示信号类器材；移动式交通信号装置；	10005377	安全、保护和监控用品；个人安全和保护用品；个人安全装置；个人安全信号弹、信号；
2200301	应急装备及配套物资；信号标识类器材；求救信号类器材；烟雾弹类；包括降落伞火焰信号、手持火焰信号、飘浮烟雾信号等；	10005377	安全、保护和监控用品；个人安全和保护用品；个人安全装置；个人安全信号弹、信号；
2200302	应急装备及配套物资；信号标识类器材；求救信号类器材；发光(反光)材料；包括反光镜等；	10002245	家用或办公家具和陈设；装饰性陈设；图画、镜子和画框；镜子；
2200303	应急装备及配套物资；信号标识类器材；求救信号类器材；声音类；哨子等；	10005374	安全、保护和监控用品；个人安全和保护用品；个人安全装置；应急口哨；
2210201	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；服务器；包括PC服务器、小型机、RISC服务器、IA服务器、x86服务器等；	10001147	计算机设备；计算机或视频游戏装备；计算机；服务器；
2210202	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；微型计算机设备；包括台式微型计算机、笔记本计算机、手持式信息终端机等；	10001145	计算机设备；计算机或视频游戏装备；计算机；个人计算机-便携式；
2210202	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；微型计算机设备；包括台式微型计算机、笔记本计算机、手持式信息终端机等；	10001144	计算机设备；计算机或视频游戏装备；计算机；个人计算机-桌面或互联网终端；
2210204	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；应急平台 一体机；	10006405	计算机设备；计算机或视频游戏装备；计算机；个人计算机-一体机；
2210206	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；存储/备份设备；包括硬盘、刻录机、磁带机、移动存储设备等；	10001133	计算机设备；计算机或视频游戏装备；计算机驱动；硬盘驱动；
2210206	应急装备及配套物资；信息技术设备；计算机整套设备及其他硬件设备；存储/备份设备；包括硬盘、刻录机、磁带机、移动存储设备等；	10001135	计算机设备；计算机或视频游戏装备；计算机驱动；磁带驱动器或流媒体；
2210303	应急装备及配套物资；信息技术设备；计算机网络设备；网络连接设备；包括集线器、路由器、网络调制解调器、IP电话信号转换设备、数字数据网络DDN节点设备、数字交叉连接设备、交换机、无线局域网接入点(AP)、GPRS网络设备等；	10001168	计算机设备；计算机或视频游戏装备；计算机网络设备；网络路由器；
2210303	应急装备及配套物资；信息技术设备；计算机网络设备；网络连接设备；包括集线器、路由器、网络调制解调器、IP电话信号转换设备、数字数据网络DDN节点设备、数字交叉连接设备、交换机、无线局域网接入点(AP)、GPRS网络设备等；	10001169	计算机设备；计算机或视频游戏装备；计算机网络设备；网络交换机；
2210303	应急装备及配套物资；信息技术设备；计算机网络设备；网络连接设备；包括集线器、路由器、网络调制解调器、IP电话信号转换设备、数字数据网络DDN节点设备、数字交叉连接设备、交换机、无线局域网接入点(AP)、GPRS网络设备等；	10001165	计算机设备；计算机或视频游戏装备；计算机网络设备；网络接入点；
2210303	应急装备及配套物资；信息技术设备；计算机网络设备；网络连接设备；包括集线器、路由器、网络调制解调器、IP电话信号转换设备、数字数据网络DDN节点设备、数字交叉连接设备、交换机、无线局域网接入点(AP)、GPRS网络设备等；	10001166	计算机设备；计算机或视频游戏装备；计算机网络设备；网络或USB集线器；
2210401	应急装备及配套物资；信息技术设备；信息安全设备；物理安全设备；包括信号屏蔽设备；	10001111	计算机设备；计算机或视频游戏装备；计算机和视频游戏装备附件；计算机或视频游戏装备安全防护产品；
2210402	应急装备及配套物资；信息技术设备；信息安全设备；网络安全设备；包括边界防护类设备和系统、安全检测类设备和系统防、火墙、防水墙、虚拟专用设备(VPN)、抗拒绝服务(Dos)攻击系统、网络隔离设备、入侵检测系统、入侵防御系统、安全扫描器等；	10001162	计算机设备；计算机或视频游戏装备；计算机网络设备；防火墙；
2210403	应急装备及配套物资；信息技术设备；信息安全设备；主机安全设备；	10001111	计算机设备；计算机或视频游戏装备；计算机和视频游戏装备附件；计算机或视频游戏装备安全防护产品；
2210404	应急装备及配套物资；信息技术设备；信息安全设备；应用安全设备；补丁及系统管理、指纹、虹膜识别、数字证书等；	10001111	计算机设备；计算机或视频游戏装备；计算机和视频游戏装备附件；计算机或视频游戏装备安全防护产品；
2210405	应急装备及配套物资；信息技术设备；信息安全设备；数据安全设备；包含数据保护类设备和系统、加密软件、数据传输加密、信息销毁设备包括消磁机、光盘粉碎机、消磁粉碎一体机、防病毒系统、恶意代码检测系统、数据备份与恢复系统、数据防拷贝设备等；	10001111	计算机设备；计算机或视频游戏装备；计算机和视频游戏装备附件；计算机或视频游戏装备安全防护产品；
3010100	工程材料与机械加工设备；工程材料；水泥；	10002526	建筑产品；建筑产品；沥青、混凝土和砖石；水泥；
3010200	工程材料与机械加工设备；工程材料；砂石料；	10003902	建筑产品；建筑产品；沥青、混凝土和砖石；砂浆混合料；
3010300	工程材料与机械加工设备；工程材料；沥青；	10003898	建筑产品；建筑产品；沥青、混凝土和砖石；沥青或混凝土修补用品；
3010400	工程材料与机械加工设备；工程材料；砌筑块材；	10002525	建筑产品；建筑产品；沥青、混凝土和砖石；砖块；
3010500	工程材料与机械加工设备；工程材料；预制构件；包括梁、板、柱、管、建筑装饰配件等；	10002534	建筑产品；建筑产品；结构部件和组件；结构梁；
3010500	工程材料与机械加工设备；工程材料；预制构件；包括梁、板、柱、管、建筑装饰配件等；	10005659	建筑产品；建筑产品；结构部件和组件；屋架；
3010500	工程材料与机械加工设备；工程材料；预制构件；包括梁、板、柱、管、建筑装饰配件等；	10002530	建筑产品；建筑产品；结构部件和组件；支柱（结构性）；
